Date,open,high,low,close,volume
2022-02-23,440.0,440.8,431.97,435.85,83256188
2022-02-24,436.64,440.55,432.11,436.31,54467139
2022-02-25,437.77,446.81,433.28,440.66,61519953
2022-02-28,442.17,442.17,428.04,431.88,42140759
2022-03-01,432.15,443.89,424.3,434.58,56102487
2022-03-02,435.44,435.44,422.39,431.27,40527754
2022-03-03,430.33,439.18,429.44,434.39,79285266
2022-03-04,435.56,438.72,425.34,430.56,60043992
2022-03-07,432.74,432.74,415.13,420.86,47636031
2022-03-08,421.64,421.64,404.36,412.01,75602596
2022-03-09,410.38,413.88,409.89,411.99,55332883
2022-03-10,411.64,417.62,404.97,413.5,74062101
2022-03-11,410.88,412.75,406.92,409.05,32224405
2022-03-14,410.82,414.24,408.49,412.3,36397780
2022-03-15,409.57,409.57,399.02,404.07,33063886
2022-03-16,403.13,411.1,395.97,403.49,29919369
2022-03-17,403.49,403.49,390.21,397.51,52098441
2022-03-18,399.78,399.78,392.03,394.12,76007856
2022-03-21,394.41,401.74,386.93,394.35,72705344
2022-03-22,395.12,395.12,387.54,390.26,62589422
2022-03-23,388.93,391.2,382.13,388.33,43222529
2022-03-24,387.44,399.24,387.44,393.34,50886277
2022-03-25,393.68,398.36,387.01,390.9,26559132
2022-03-28,390.93,400.21,390.47,395.07,74728131
2022-03-29,394.71,397.54,382.49,389.85,33145035
2022-03-30,388.23,396.74,386.95,392.35,31654073
2022-03-31,391.65,402.13,391.65,399.83,88406670
2022-04-01,399.16,399.16,382.37,388.09,52292383
2022-04-04,389.27,389.27,377.04,381.66,47569054
2022-04-05,383.64,387.13,382.76,384.39,64299107
2022-04-06,385.2,391.7,377.71,383.69,62623236
2022-04-07,383.16,389.36,382.63,385.61,58638306
2022-04-08,383.6,387.65,378.63,382.93,78269502
2022-04-11,381.95,385.63,380.89,383.37,28168733
2022-04-12,383.47,385.25,380.42,382.79,37240113
2022-04-13,385.05,395.55,385.05,388.59,43270769
2022-04-14,388.57,394.15,385.52,390.29,68347882
2022-04-15,389.68,398.38,387.7,392.19,36176082
2022-04-18,394.74,396.49,385.37,390.41,73777008
2022-04-19,391.31,391.31,386.99,388.09,44050811
2022-04-20,389.27,391.06,379.14,386.01,50262382
2022-04-21,386.26,393.68,384.83,387.99,77212035
2022-04-22,386.85,388.51,382.89,386.19,52636448
2022-04-25,383.8,390.68,383.8,387.66,46753318
2022-04-26,386.86,401.45,386.86,398.17,56224436
2022-04-27,398.38,411.29,398.38,405.83,86592553
2022-04-28,406.45,407.22,401.64,404.58,55750137
2022-04-29,403.22,414.48,403.22,410.85,71208664
2022-05-02,410.41,411.06,406.01,409.22,56938581
2022-05-03,409.45,409.45,392.98,398.93,36344018
2022-05-04,400.59,400.59,386.35,390.89,47925592
2022-05-05,390.0,390.0,379.33,381.67,89146602
2022-05-06,381.87,386.08,371.98,379.68,30524907
2022-05-09,378.88,384.7,374.16,379.82,72308881
2022-05-10,380.84,391.34,380.84,388.09,41149378
2022-05-11,391.16,393.7,384.87,390.27,75812130
2022-05-12,390.89,394.96,382.28,389.46,74038063
2022-05-13,388.77,396.34,388.77,393.66,35004469
2022-05-16,394.66,394.66,379.47,383.2,35193761
2022-05-17,382.86,391.35,379.8,384.37,28248535
2022-05-18,382.7,396.66,381.36,388.31,47010136
2022-05-19,389.76,389.76,373.44,381.49,64662033
2022-05-20,382.15,392.62,382.15,386.84,62946294
2022-05-23,388.47,392.24,385.74,388.92,53911512
2022-05-24,389.57,390.61,385.28,387.14,49242567
2022-05-25,386.51,392.21,386.51,390.31,48544030
2022-05-26,390.15,406.71,390.15,401.96,86650756
2022-05-27,402.11,407.14,402.11,404.47,56625875
2022-05-30,403.58,413.44,395.95,405.99,28458619
2022-05-31,408.55,408.55,402.19,403.88,28698863
2022-06-01,404.6,409.3,393.62,399.63,31909929
2022-06-02,397.67,405.63,397.67,403.78,47339085
2022-06-03,403.92,408.73,389.06,399.82,35299595
2022-06-06,398.48,404.37,397.66,400.14,49880465
2022-06-07,402.26,402.26,394.33,397.91,35743459
2022-06-08,396.82,403.69,396.82,400.37,47404838
2022-06-09,401.73,404.35,400.08,402.34,68059925
2022-06-10,401.26,414.04,401.26,407.89,72914890
2022-06-13,406.28,411.65,395.31,405.72,70085947
2022-06-14,404.99,407.24,401.52,404.39,63556256
2022-06-15,405.7,405.7,394.0,399.53,73097149
2022-06-16,399.23,401.33,389.16,397.22,55473284
2022-06-17,395.94,403.37,393.14,399.15,33304470
2022-06-20,400.79,408.5,399.36,403.24,54196201
2022-06-21,401.83,402.63,394.34,398.94,59540827
2022-06-22,397.27,405.95,397.27,403.28,68832521
2022-06-23,403.69,412.31,403.69,410.61,62778787
2022-06-24,411.42,417.32,409.66,413.29,59116838
2022-06-27,414.32,426.77,414.32,423.48,57153076
2022-06-28,423.48,425.71,415.54,420.05,42476292
2022-06-29,419.76,419.76,406.7,413.51,83382820
2022-06-30,414.57,414.57,402.42,404.19,55711106
2022-07-01,406.76,418.38,406.76,411.58,30858828
2022-07-04,413.13,423.17,405.84,415.53,50921150
2022-07-05,416.02,424.48,408.72,415.6,34098431
2022-07-06,416.25,419.78,414.54,417.24,56539003
2022-07-07,414.94,416.49,408.87,411.61,33382364
2022-07-08,410.72,427.37,410.72,424.37,85619654
2022-07-11,422.38,428.87,422.38,426.63,68391836
2022-07-12,426.49,431.87,422.12,427.47,54268913
2022-07-13,428.75,438.76,423.05,431.61,82061462
2022-07-14,431.25,439.9,425.79,434.61,38532810
2022-07-15,435.2,439.9,433.35,436.16,60838580
2022-07-18,435.1,436.33,427.84,432.09,38814378
2022-07-19,429.9,443.94,423.17,434.63,42526237
2022-07-20,434.51,454.22,434.51,445.37,39231085
2022-07-21,445.93,461.6,445.93,453.72,41902850
2022-07-22,455.48,468.1,455.48,463.53,44445112
2022-07-25,464.59,465.03,457.74,461.23,67361153
2022-07-26,459.14,462.78,445.56,455.58,31586065
2022-07-27,454.0,458.17,450.68,454.76,41583983
2022-07-28,453.99,465.24,449.09,455.22,60116479
2022-07-29,455.8,471.67,454.54,461.74,57149477
2022-08-01,463.11,463.11,448.36,452.5,81831153
2022-08-02,451.66,465.22,451.66,461.03,68958109
2022-08-03,462.16,469.93,450.64,460.72,31793135
2022-08-04,460.13,466.73,450.5,458.42,39501949
2022-08-05,458.14,458.17,448.0,452.67,75957734
2022-08-08,455.12,455.12,437.39,443.23,63502389
2022-08-09,442.09,451.43,442.09,447.56,72888767
2022-08-10,450.64,457.29,443.56,448.37,68151830
2022-08-11,448.86,448.86,435.8,441.35,35458219
2022-08-12,442.16,442.16,431.37,434.04,85279414
2022-08-15,435.34,439.02,427.07,432.02,46741108
2022-08-16,431.07,442.86,431.07,441.27,89425604
2022-08-17,437.67,444.26,436.74,440.47,70247427
2022-08-18,441.72,441.72,428.89,432.34,87949959
2022-08-19,430.33,432.91,426.76,430.77,47783773
2022-08-22,433.03,434.38,420.49,429.39,59287246
2022-08-23,429.5,429.5,411.71,415.14,54891277
2022-08-24,417.2,421.87,408.75,413.91,73138239
2022-08-25,412.16,415.18,409.96,412.84,25664496
2022-08-26,412.33,426.42,407.44,416.58,36408460
2022-08-29,416.43,428.37,416.43,426.76,38431102
2022-08-30,427.71,438.05,427.71,433.56,64923573
2022-08-31,433.42,436.82,428.84,432.61,66553372
2022-09-01,432.02,432.02,422.05,426.74,57332493
2022-09-02,426.47,450.77,426.47,440.67,98364273
2022-09-05,442.66,449.89,436.19,442.5,38974060
2022-09-06,442.88,450.75,435.54,442.81,42579076
2022-09-07,442.06,444.69,441.35,442.87,66028113
2022-09-08,441.46,449.58,441.46,444.15,37741628
2022-09-09,443.1,445.3,441.06,443.59,40073338
2022-09-12,443.57,444.68,434.27,440.54,44369547
2022-09-13,441.75,441.75,435.96,437.54,42609550
2022-09-14,437.03,440.61,434.7,437.38,56948317
2022-09-15,437.76,437.76,430.84,434.56,36738165
2022-09-16,434.3,438.14,426.3,430.71,73727311
2022-09-19,430.99,433.27,428.8,431.26,72666899
2022-09-20,430.43,440.01,419.66,430.08,40533640
2022-09-21,428.93,442.38,428.93,438.42,39331409
2022-09-22,440.32,440.32,419.44,424.59,81830914
2022-09-23,424.61,436.82,424.61,432.66,34900090
2022-09-26,432.49,444.01,432.49,439.96,31696230
2022-09-27,440.5,440.5,424.88,429.14,40039441
2022-09-28,430.83,431.26,417.27,426.93,44305586
2022-09-29,426.21,429.2,421.04,425.0,75168435
2022-09-30,423.41,427.78,409.21,417.6,66755056
2022-10-03,416.21,416.21,408.97,413.33,72475723
2022-10-04,412.36,412.36,404.56,407.54,65201692
2022-10-05,406.29,423.04,406.29,416.5,80610206
2022-10-06,416.09,425.12,416.09,422.07,67050651
2022-10-07,423.08,431.75,423.08,429.34,32533235
2022-10-10,428.65,438.27,428.57,433.8,77837449
2022-10-11,433.46,433.46,426.8,428.07,45759356
2022-10-12,428.92,430.48,414.15,425.13,55932886
2022-10-13,424.1,435.66,420.05,427.79,36935257
2022-10-14,429.49,429.49,419.11,421.55,48102169
2022-10-17,420.72,434.8,416.63,425.21,75013871
2022-10-18,426.16,426.16,422.16,424.27,72520626
2022-10-19,423.21,426.27,415.99,422.4,49338025
2022-10-20,424.32,430.57,419.45,426.27,71580247
2022-10-21,426.78,432.85,423.68,429.03,45947039
2022-10-24,430.04,437.08,419.7,427.39,69826650
2022-10-25,428.19,436.41,428.19,433.77,67380408
2022-10-26,432.29,434.21,424.26,428.39,70266231
2022-10-27,429.02,435.57,427.25,431.63,67133163
2022-10-28,430.49,438.94,428.03,435.2,75661415
2022-10-31,431.82,440.15,429.76,433.86,48799395
2022-11-01,434.84,437.74,434.27,435.75,69868313
2022-11-02,434.2,434.2,422.68,429.2,63345965
2022-11-03,426.8,442.32,424.58,434.07,63901178
2022-11-04,435.2,436.67,431.94,433.47,41958663
2022-11-07,434.98,438.51,424.34,430.77,44628298
2022-11-08,430.66,441.27,427.08,436.54,76338731
2022-11-09,436.95,436.95,431.0,433.14,61200773
2022-11-10,435.53,435.53,423.71,425.53,48394590
2022-11-11,426.28,426.28,410.95,417.06,73216768
2022-11-14,416.95,427.84,414.02,420.0,29583619
2022-11-15,423.13,423.13,408.43,413.59,63494697
2022-11-16,415.14,425.26,415.14,422.67,89464910
2022-11-17,421.05,421.05,404.58,412.34,72769813
2022-11-18,412.81,427.18,412.81,420.9,61993458
2022-11-21,420.24,426.65,419.75,422.62,30442241
2022-11-22,423.26,427.61,418.02,422.36,39077546
2022-11-23,422.37,424.21,412.2,419.62,44084568
2022-11-24,420.65,425.51,415.44,421.77,43949002
2022-11-25,421.64,426.08,413.85,421.84,29322163
2022-11-28,424.0,436.12,419.02,427.92,42099461
2022-11-29,427.0,433.66,425.97,429.01,51527467
2022-11-30,428.23,434.15,422.78,430.05,31709151
2022-12-01,431.57,431.57,425.55,428.31,39669387
2022-12-02,428.04,430.74,423.73,428.08,54162875
2022-12-05,427.73,434.6,425.3,429.91,31248232
2022-12-06,428.86,430.46,411.51,421.0,82543694
2022-12-07,420.08,420.16,409.21,413.64,57760078
2022-12-08,416.31,422.57,411.88,417.33,77556996
2022-12-09,418.49,420.74,415.57,418.58,38609385
2022-12-12,421.35,423.08,413.66,417.84,51635903
2022-12-13,419.56,419.56,414.57,418.07,29142420
2022-12-14,416.02,428.59,413.55,420.08,32809372
2022-12-15,420.49,424.26,412.52,417.5,74274482
2022-12-16,418.55,418.55,408.79,413.46,38499439
2022-12-19,412.33,423.62,405.84,414.44,64316720
2022-12-20,413.72,413.72,404.4,409.58,30207524
2022-12-21,409.22,415.31,409.02,411.61,66593854
2022-12-22,411.16,411.16,400.7,403.14,32281313
2022-12-23,403.24,413.93,402.06,408.13,79368856
2022-12-26,407.08,416.41,407.08,410.99,76770012
2022-12-27,411.68,421.62,405.17,412.62,40318169
2022-12-28,412.4,422.62,412.4,418.01,80744223
2022-12-29,417.81,431.36,417.81,427.32,47759900
2022-12-30,426.52,439.03,426.52,433.47,69576870
2023-01-02,434.84,434.84,413.79,424.0,41548052
2023-01-03,423.76,423.76,410.44,416.92,73379485
2023-01-04,415.87,418.13,409.45,413.47,30245126
2023-01-05,414.4,417.18,411.04,413.6,42872235
2023-01-06,415.69,419.05,411.84,416.48,49154160
2023-01-09,417.73,418.61,406.85,412.99,27498529
2023-01-10,413.18,420.92,410.43,413.96,47109424
2023-01-11,413.91,416.92,404.42,410.25,58974776
2023-01-12,407.35,415.88,400.72,407.08,79024480
2023-01-13,406.45,406.45,392.08,399.93,57712486
2023-01-16,399.63,399.63,393.13,395.11,74361928
2023-01-17,395.49,395.49,381.32,388.36,59358910
2023-01-18,387.25,387.25,379.0,383.43,35467025
2023-01-19,382.74,392.76,382.74,388.46,41114883
2023-01-20,386.91,386.91,380.55,384.25,77147623
2023-01-23,384.18,402.46,384.18,397.15,36591084
2023-01-24,397.03,404.92,397.03,402.1,62148236
2023-01-25,400.76,405.84,397.9,403.36,26326831
2023-01-26,401.29,407.76,393.35,399.25,49022307
2023-01-27,402.41,412.35,396.71,402.74,60607873
2023-01-30,400.64,410.48,392.83,400.16,77626707
2023-01-31,399.71,403.61,398.71,400.81,39578682
2023-02-01,399.86,420.41,399.86,414.14,43437768
2023-02-02,414.33,419.23,411.12,414.65,41326912
2023-02-03,414.45,422.85,414.45,420.89,61529910
2023-02-06,421.43,421.77,408.06,417.65,78006643
2023-02-07,417.25,419.13,414.06,417.47,38044419
2023-02-08,417.5,432.61,417.5,427.05,91733137
2023-02-09,425.54,428.15,420.55,424.34,78577013
2023-02-10,423.91,441.57,423.91,434.17,44694967
2023-02-13,435.85,445.18,433.19,438.74,37029415
2023-02-14,437.94,439.84,431.91,436.04,68041118
2023-02-15,437.44,446.02,434.12,439.57,39888344
2023-02-16,438.85,448.8,438.85,445.34,28776822
2023-02-17,445.44,455.68,443.33,449.32,74227620
2023-02-20,449.96,449.96,437.08,440.89,64413366
2023-02-21,437.9,442.44,432.49,436.63,74991002
2023-02-22,435.45,440.2,430.28,435.23,38580478
2023-02-23,432.77,440.58,429.0,434.92,51664504
2023-02-24,434.14,443.58,430.71,438.5,29839558
2023-02-27,438.37,441.86,437.88,439.83,42286132
2023-02-28,437.2,437.2,428.24,432.73,52969717
2023-03-01,433.74,439.74,427.74,434.63,63458066
2023-03-02,433.18,441.94,431.43,438.25,30548024
2023-03-03,438.07,448.84,437.4,441.72,38701286
2023-03-06,443.32,452.17,443.32,448.12,39990460
2023-03-07,447.61,458.17,447.61,453.36,41231061
2023-03-08,452.43,459.62,452.34,456.44,38298760
2023-03-09,454.88,460.42,449.93,456.37,50371243
2023-03-10,455.15,456.55,437.73,447.1,51811256
2023-03-13,444.79,454.68,444.79,449.24,62522641
2023-03-14,448.01,456.55,441.58,450.7,40986975
2023-03-15,452.17,458.52,446.64,452.5,73571694
2023-03-16,454.68,454.68,442.36,445.55,44732942
2023-03-17,445.78,445.78,433.96,439.35,64506870
2023-03-20,440.61,448.27,440.61,445.09,56030945
2023-03-21,443.55,448.18,441.3,445.33,48462799
2023-03-22,444.2,453.34,444.2,449.36,65821519
2023-03-23,448.81,453.27,446.46,449.9,57884097
2023-03-24,450.28,458.37,441.71,450.28,48316816
2023-03-27,450.11,459.05,449.54,455.83,44491606
2023-03-28,454.73,457.11,446.68,453.33,68306511
2023-03-29,453.44,455.92,451.84,453.94,49007848
2023-03-30,455.38,455.38,447.91,451.51,69969252
2023-03-31,450.96,452.88,445.12,449.1,46618372
2023-04-03,448.27,456.48,436.68,447.42,62796451
2023-04-04,445.54,452.07,445.54,448.76,77135487
2023-04-05,450.41,450.41,441.15,446.31,27670921
2023-04-06,448.09,461.54,444.75,453.48,36426589
2023-04-07,455.28,458.01,440.26,448.94,51688335
2023-04-10,448.44,449.79,444.93,447.83,28438236
2023-04-11,450.31,450.31,438.83,445.48,60058975
2023-04-12,445.39,457.93,445.39,453.74,57872007
2023-04-13,454.05,460.6,450.4,455.46,63069982
2023-04-14,455.02,464.91,455.02,461.69,62340899
2023-04-17,461.84,464.26,446.13,453.62,56426317
2023-04-18,452.99,457.84,451.67,454.92,68869450
2023-04-19,452.86,466.45,451.91,460.3,38692738
2023-04-20,460.01,464.98,457.71,461.23,42970979
2023-04-21,462.86,471.38,460.48,467.7,61656402
2023-04-24,467.87,467.87,462.79,465.17,70652643
2023-04-25,464.3,474.86,464.3,473.56,77772209
2023-04-26,474.62,492.01,474.62,488.11,70386560
2023-04-27,490.16,494.85,480.67,486.16,44325900
2023-04-28,484.49,485.58,480.05,483.57,31902349
2023-05-01,484.25,501.26,483.58,492.57,75888374
2023-05-02,493.51,512.87,493.51,503.13,47647479
2023-05-03,503.81,506.35,490.7,500.56,28039306
2023-05-04,499.76,502.5,490.26,497.99,52280791
2023-05-05,497.01,502.88,490.25,496.29,65096028
2023-05-08,494.45,496.0,484.14,488.06,38325980
2023-05-09,489.05,489.85,473.6,482.24,45335049
2023-05-10,480.75,480.89,468.5,476.08,48219931
2023-05-11,474.59,476.05,463.08,471.38,42081793
2023-05-12,471.31,476.46,461.6,471.13,72673298
2023-05-15,471.82,478.29,467.8,472.69,41521293
2023-05-16,474.62,484.17,474.62,482.29,38514228
2023-05-17,481.78,481.78,474.74,476.93,33220062
2023-05-18,478.86,487.4,478.51,482.8,58211549
2023-05-19,480.97,490.11,474.21,481.99,38951357
2023-05-22,483.75,484.14,478.59,481.84,74812955
2023-05-23,482.21,490.04,482.21,486.14,80571154
2023-05-24,485.87,490.39,472.71,479.71,72554165
2023-05-25,479.91,489.61,472.24,481.9,48622995
2023-05-26,482.09,487.57,476.69,483.21,63555346
2023-05-29,483.04,488.89,483.04,486.48,75367575
2023-05-30,488.6,496.71,483.36,488.61,33718767
2023-05-31,486.52,510.64,486.52,504.27,59539135
2023-06-01,503.9,503.97,496.0,499.71,71982243
2023-06-02,500.36,503.47,488.91,496.43,61978176
2023-06-05,495.84,505.3,483.32,492.58,79621961
2023-06-06,493.05,495.5,481.66,489.15,32105507
2023-06-07,488.78,490.53,481.62,485.26,79982133
2023-06-08,484.29,498.84,484.29,492.58,85438724
2023-06-09,493.65,508.72,493.65,502.05,59327360
2023-06-12,502.26,507.15,489.08,499.12,65191803
2023-06-13,498.83,498.83,490.09,493.97,57111595
2023-06-14,493.06,506.17,484.57,496.85,49314284
2023-06-15,499.43,502.45,482.92,493.75,60043362
2023-06-16,491.56,501.31,491.56,497.74,27915126
2023-06-19,496.43,506.01,493.01,499.41,51990524
2023-06-20,501.13,501.13,485.84,490.24,80826315
2023-06-21,488.52,506.09,488.52,499.63,60555096
2023-06-22,503.04,513.9,503.04,511.75,58433390
2023-06-23,509.67,514.51,498.65,508.63,39092241
2023-06-26,509.26,515.23,499.78,506.2,39732670
2023-06-27,504.0,518.23,499.74,508.1,58457782
2023-06-28,508.01,517.75,505.67,510.55,51659675
2023-06-29,513.23,524.22,506.73,515.13,59163787
2023-06-30,514.53,533.25,514.53,528.79,47049854
2023-07-03,532.3,536.45,514.96,528.37,52556909
2023-07-04,529.25,529.25,521.17,523.28,61586716
2023-07-05,522.77,522.77,509.98,514.22,83787148
2023-07-06,512.43,516.31,501.53,509.26,32039787
2023-07-07,507.85,520.15,501.21,509.0,73661810
2023-07-10,509.31,524.97,509.31,520.84,74868390
2023-07-11,519.01,527.81,509.13,518.25,78102444
2023-07-12,517.02,526.2,513.61,519.79,36660618
2023-07-13,517.81,523.28,516.17,519.97,25440363
2023-07-14,518.02,537.95,518.02,528.03,38058159
2023-07-17,525.66,555.48,525.66,545.75,57771302
2023-07-18,547.32,552.96,534.16,541.96,77395223
2023-07-19,542.76,545.73,533.18,538.72,37148861
2023-07-20,539.61,557.67,538.69,545.9,82235632
2023-07-21,548.97,553.13,548.27,551.2,28342948
2023-07-24,552.82,570.84,552.82,564.67,31906339
2023-07-25,561.23,579.92,561.23,569.75,54424229
2023-07-26,573.36,573.36,564.54,567.66,65586444
2023-07-27,567.89,576.54,564.48,572.02,59915867
2023-07-28,571.82,586.07,571.82,580.52,32869444
2023-07-31,575.12,593.46,575.12,587.22,69863292
2023-08-01,587.45,595.48,587.45,591.55,31643342
2023-08-02,592.59,608.42,591.59,600.02,35911512
2023-08-03,599.35,615.46,599.35,609.6,49582883
2023-08-04,611.03,628.63,609.77,621.04,81460707
2023-08-07,619.24,632.22,619.24,626.97,34334273
2023-08-08,626.21,630.85,618.24,626.2,50927614
2023-08-09,626.7,642.02,617.08,627.56,74097347
2023-08-10,621.39,644.62,621.39,637.5,57292839
2023-08-11,635.94,645.68,621.94,631.72,45460785
2023-08-14,631.59,642.54,628.96,634.62,43614810
2023-08-15,637.39,637.39,626.55,631.88,41997811
2023-08-16,631.78,636.43,628.62,632.22,52488647
2023-08-17,631.96,649.8,631.96,642.76,85389082
2023-08-18,645.81,650.13,640.15,645.1,36581128
2023-08-21,644.6,651.3,636.92,645.85,64535437
2023-08-22,645.16,645.16,630.79,635.17,80180718
2023-08-23,635.96,648.31,635.73,640.89,76597482
2023-08-24,642.2,649.54,642.2,646.67,56931140
2023-08-25,646.28,671.72,646.28,665.1,95378583
2023-08-28,665.2,669.42,659.75,663.03,41248943
2023-08-29,665.99,668.61,661.14,665.06,64733934
2023-08-30,664.66,672.62,662.86,667.52,74304938
2023-08-31,665.75,693.35,665.75,681.31,51896184
2023-09-01,681.41,686.96,676.31,681.46,49476851
2023-09-04,678.85,697.3,674.1,684.14,54051309
2023-09-05,682.75,691.95,682.75,689.81,72316444
2023-09-06,690.67,695.79,688.41,691.99,44993803
2023-09-07,690.88,694.07,683.33,688.49,70209651
2023-09-08,688.8,698.77,681.53,690.28,34408934
2023-09-11,689.63,704.34,689.63,700.05,83835434
2023-09-12,699.55,699.55,687.68,691.81,44577588
2023-09-13,694.31,695.85,687.59,692.84,72938093
2023-09-14,694.11,694.11,679.34,687.07,72713242
2023-09-15,688.62,700.69,688.62,697.48,66160086
2023-09-18,697.12,697.12,681.94,685.01,49413013
2023-09-19,684.49,684.49,672.83,679.86,45745649
2023-09-20,677.89,696.95,675.69,683.11,45395106
2023-09-21,681.26,701.9,681.26,697.16,52158964
2023-09-22,698.42,702.22,694.84,697.57,74732390
2023-09-25,697.81,702.98,681.13,693.01,35940217
2023-09-26,694.79,719.01,694.79,709.68,71211854
2023-09-27,709.89,714.32,681.3,697.95,72357678
2023-09-28,696.07,696.07,671.19,678.59,83124713
2023-09-29,677.57,689.65,673.24,683.22,27665620
2023-10-02,681.16,686.68,671.54,679.33,61491503
2023-10-03,678.96,679.09,663.33,670.72,83142982
2023-10-04,671.1,688.02,660.12,676.57,32462511
2023-10-05,681.05,686.02,674.0,679.22,59885726
2023-10-06,681.66,681.66,667.55,674.81,37010833
2023-10-09,672.95,675.76,650.34,664.06,62022792
2023-10-10,665.39,682.01,654.6,671.12,52650730
2023-10-11,672.73,681.24,671.04,677.27,75359572
2023-10-12,676.47,681.04,669.18,677.0,40736610
2023-10-13,675.87,703.73,675.87,693.2,58305276
2023-10-16,695.92,695.92,677.99,685.0,73229196
2023-10-17,683.1,683.1,664.24,671.82,85587756
2023-10-18,669.88,676.4,654.18,665.61,28923912
2023-10-19,664.27,674.29,655.77,665.18,34889547
2023-10-20,664.73,678.8,655.48,667.47,28583527
2023-10-23,664.2,669.77,662.41,665.82,63775387
2023-10-24,665.93,672.28,664.51,668.96,41165194
2023-10-25,668.34,668.34,652.86,658.92,32991262
2023-10-26,661.35,678.92,661.35,670.77,71271519
2023-10-27,672.35,674.01,669.19,670.94,73606936
2023-10-30,671.2,688.87,668.85,680.73,67181003
2023-10-31,675.68,688.0,675.68,684.44,57050167
2023-11-01,681.0,693.49,681.0,688.85,70782309
2023-11-02,689.33,702.76,680.49,694.31,55569461
2023-11-03,696.19,701.38,695.55,698.79,60054600
2023-11-06,697.02,715.89,697.02,704.98,49710706
2023-11-07,705.26,730.6,701.36,717.49,45733530
2023-11-08,718.41,727.36,712.15,720.18,71715469
2023-11-09,721.98,734.3,721.98,727.07,76037634
2023-11-10,729.12,732.5,720.06,726.88,44918264
2023-11-13,726.03,745.55,726.03,740.48,83883015
2023-11-14,738.94,746.77,718.48,735.16,40857343
2023-11-15,735.04,757.69,735.04,752.06,77738038
2023-11-16,755.54,759.67,745.25,752.84,53652762
2023-11-17,753.03,753.03,733.56,739.72,60525192
2023-11-20,739.91,744.07,733.08,740.56,52547818
2023-11-21,739.62,748.16,726.24,734.56,56857945
2023-11-22,735.94,760.58,730.63,742.38,38219325
2023-11-23,741.76,746.1,731.16,736.98,45455494
2023-11-24,738.76,740.02,724.27,732.87,29320048
2023-11-27,731.55,731.55,703.35,715.72,78316620
2023-11-28,715.79,724.13,699.66,711.09,32854400
2023-11-29,712.81,712.81,680.6,689.75,64090719
2023-11-30,691.08,691.08,661.69,668.28,58151470
2023-12-01,668.26,685.95,668.26,677.29,45292958
2023-12-04,676.63,689.94,674.37,684.6,29116526
2023-12-05,682.68,695.58,682.68,688.92,30828700
2023-12-06,690.14,690.14,676.21,681.07,78873623
2023-12-07,682.43,694.1,673.64,680.54,64641357
2023-12-08,681.73,695.43,669.12,680.75,61549912
2023-12-11,679.83,679.91,661.61,671.16,40637115
2023-12-12,670.3,691.69,670.3,683.78,79577106
2023-12-13,685.95,704.24,680.17,692.3,28606733
2023-12-14,692.09,694.03,686.68,691.08,56327199
2023-12-15,693.13,697.89,684.43,691.53,38678648
2023-12-18,689.11,698.73,685.06,693.64,48542109
2023-12-19,693.66,693.66,669.57,676.4,31825184
2023-12-20,674.39,686.34,664.42,673.71,55987761
2023-12-21,672.59,672.59,662.81,668.08,57455195
2023-12-22,669.0,669.0,652.62,659.69,43405713
2023-12-25,660.14,664.12,648.44,657.2,74818181
2023-12-26,655.62,678.85,655.62,672.4,33733281
2023-12-27,667.45,685.1,667.45,678.89,43936510
2023-12-28,677.7,683.63,666.26,674.62,39975728
2023-12-29,673.91,692.75,666.9,679.56,58818642
